,User_ID,Game_id,Game_name,Rating
27336,161623464,500,Left 4 Dead,1.171410755320502
34664,237044358,354140,Five Nights at Freddys 3,1.2682926829268286
21028,75368808,218230,PlanetSide 2,1.4581630527108675
56335,60859695,263880,Aqua Kitty Milk Mine Defender,5.0
7360,237704094,221910,The Stanley Parable,2.652489284536763
24719,65958466,287390,Metro Last Light Redux,1.6083098023396527
2175,55906572,236390,War Thunder,1.5975969294098027
8487,78309377,72850,The Elder Scrolls V Skyrim,1.114618144064055
13008,271938268,339280,Strife,1.9274064598656864
7645,72842694,251150,The Legend of Heroes Trails in the Sky,1.32572298325723
44965,88248085,221100,DayZ,1.0139401636197167
5523,248009721,325610,Total War ATTILA,1.7544355294383545
54880,62705916,316430,Battle of Empires 19141918,5.0
28179,78560022,1250,Killing Floor,1.0100353685550307
41786,39028341,570,Dota 2,1.0031888042249024
3968,23717586,230290,Universe Sandbox,1.6420525657071336
20671,86182317,400,Portal,1.3427369896618062
28548,99264709,8190,Just Cause 2,1.1218221258134502
51709,75639638,10180,Call of Duty Modern Warfare 2,1.0524747607379163
4009,35039277,230290,Universe Sandbox,1.0025031289111368
13271,108878910,211820,Starbound,2.89664341593125
29314,30440303,219150,Hotline Miami,1.297954457738327
13244,33013552,236150,Starpoint Gemini 2,1.230690010298661
18315,179404476,301520,Robocraft,1.0136314667018516
36170,84471496,274920,FaceRig,3.4063745019920315
50273,54826284,255710,Cities Skylines,1.1886792452830184
6716,165101762,239160,Thief,1.075897757566255
42119,164711200,570,Dota 2,1.001672634978692
34526,94936385,339610,Freestyle 2 Street Basketball,1.0246886843530008
24402,39622853,17410,Mirrors Edge,1.4049493813273335
46072,57603447,247080,Crypt of the NecroDancer,1.002263083451202
8623,68224834,72850,The Elder Scrolls V Skyrim,1.0153253029723812
5852,71777065,41500,Torchlight,1.958967375214637
22134,41719717,218620,PAYDAY 2,2.39469149272451
17331,194111617,386360,SMITE,1.0083027303209344
3791,300516886,304930,Unturned,1.0102134638801292
28092,561758,1250,Killing Floor,1.2686052061533957
36418,59790700,39150,FINAL FANTASY VIII,1.054104727467524
33819,233277671,4000,Garrys Mod,1.031219520043109
15707,94299484,65980,Sid Meiers Civilization Beyond Earth,2.1046486945446827
4321,293303005,304050,Trove,1.041258509048645
39910,142552066,570,Dota 2,1.0475586558045171
21815,161663718,223470,POSTAL 2,4.482439926062847
50757,187463594,204360,Castle Crashers,1.680095731950538
11347,145904806,440,Team Fortress 2,1.011092090724364
33068,207563790,265930,Goat Simulator,1.7466146679666317
55262,298950,242920,Banished,1.0041049030786766
49920,108878910,26500,Cogs,1.7351351351351347
6378,189858084,15300,Tom Clancys Ghost Recon,1.002443344939219
3030,207262142,304930,Unturned,2.134514549837243
33205,33013552,223220,Giana Sisters Twisted Dreams,1.365883807169344
15416,85497862,8930,Sid Meiers Civilization V,1.019050042425814
48429,2259650,730,CounterStrike Global Offensive,1.0049149305577003
5244,24469287,214950,Total War ROME II Emperor Edition,1.0220174703841085
56950,208467850,630,Alien Swarm,3.9980066445182727
27977,43360645,232090,Killing Floor 2,1.8324032854724428
9456,62990992,105600,Terraria,1.204435125768735
37892,88937470,65800,Dungeon Defenders,1.0189717520046149
50663,84455820,241410,CastleStorm,1.4057217165149545
27246,33622085,500,Left 4 Dead,3.4969803346458965
19604,47457723,3830,Psychonauts,2.172668513388735
57269,82287546,22610,Alien Breed Impact,1.0466200466200464
13521,197190654,212070,Star Conflict,1.005025125628141
13695,55426012,207140,SpeedRunners,1.970916009785268
4763,19696244,214360,Tower Wars,1.0997624703087898
48275,233424343,730,CounterStrike Global Offensive,1.020325208289694
15979,72842694,225160,Shadow Warrior Classic Redux,1.5042016806722691
53356,49893565,49520,Borderlands 2,2.1727420713872925
40385,100818860,570,Dota 2,1.022834625296145
32236,192170147,271590,Grand Theft Auto V,1.149795048939962
52722,26808868,7940,Call of Duty 4 Modern Warfare,1.016342539630661
38916,252099721,570,Dota 2,1.4529992626959771
26731,159841516,550,Left 4 Dead 2,1.368857655662607
50563,34177747,220740,Chaos on Deponia,3.501835985312117
54989,25096601,209000,Batman Arkham Origins,1.0077876831642576
4339,222008249,304050,Trove,1.0325419226299184
41877,291880806,570,Dota 2,1.0028921712737402
17476,101725007,252490,Rust,1.5303463761759173
53906,45617627,209870,Blacklight Retribution,1.789406914050112
35021,106796307,233270,Far Cry 3 Blood Dragon,1.1581073283323722
16136,202298227,41014,Serious Sam HD The Second Encounter,1.007797270955168
2537,210172601,348620,Voices from the Sea,2.846153846153846
46332,92958887,26900,Crayon Physics Deluxe,1.485981308411215
30550,39146470,420,HalfLife 2 Episode Two,3.763078021781825
27475,20200395,35130,Lara Croft and the Guardian of Light,1.3791267305644288
40173,272141796,570,Dota 2,1.0314659107415918
31031,39622853,220,HalfLife 2,4.411309062742061
35023,8259307,233270,Far Cry 3 Blood Dragon,1.1257934218118877
43715,119619506,333930,Dirty Bomb,1.2741854276055546
30114,86055705,319150,Hazard Ops,1.1966426858513195
48517,85046830,730,CounterStrike Global Offensive,1.001549083004818
9427,222050169,105600,Terraria,1.3239604965310927
33418,199659716,4000,Garrys Mod,2.277281383923276
10346,79211079,440,Team Fortress 2,1.213073627322106
135,17567828,17500,Zombie Panic Source,1.002949973368295
45600,111212436,24200,DC Universe Online,1.4644576122531925
35966,118852041,377160,Fallout 4,1.0455271862340654
7331,71510748,231160,The Swapper,1.1504854368932032
25427,67694595,42910,Magicka,3.0387574252604934
50824,96282673,204360,Castle Crashers,1.0474670921420008
49289,238392070,10,CounterStrike,1.0088663060260965
49232,44010163,10,CounterStrike,1.0194367542050546
47202,152419713,273110,CounterStrike Nexon Studio,1.0287969812819622
42535,170760116,570,Dota 2,1.00055455693205
39928,50032397,570,Dota 2,1.046456876271662
9918,20200395,440,Team Fortress 2,2.144316368722192
28505,93275329,8190,Just Cause 2,1.4074620390455532
4075,13190476,45760,Ultra Street Fighter IV,1.0493049373416414
31340,18066817,220,HalfLife 2,1.0107973616881436
21551,24919113,238960,Path of Exile,1.0851005340873403
33317,154014392,214420,Gear Up,1.0389249304911945
29744,127072755,227940,Heroes Generals,1.6440975905440212
54368,163712958,7670,BioShock,1.195372750642672
24954,101000574,362070,Metal Reaper Online,2.6615384615384614
31694,298950,206190,Gunpoint,1.0476858345021056
45171,10181060,300,Day of Defeat Source,1.000826395058156
1091,46785501,56400,Warhammer 40000 Dawn of War II Retribution,1.3729759014386893
42311,133407060,570,Dota 2,1.0010757019108016
39441,137623071,570,Dota 2,1.119173103051628
9957,196594918,440,Team Fortress 2,1.929706523685562
24612,51557405,241930,Middleearth Shadow of Mordor,1.9232092923209276
31760,191973826,242720,GunZ 2 The Second Duel,1.0448776899025196
50236,9128105,255710,Cities Skylines,1.9798825440459824
42083,187016210,570,Dota 2,1.0018999992461994
39200,208038249,570,Dota 2,1.2100495413700043
17263,127208680,386360,SMITE,3.7098834424397262
25489,29239329,42910,Magicka,1.488265653909827
6560,19696244,220780,Thomas Was Alone,1.8528925619834704
40176,286968172,570,Dota 2,1.0314659107415918
22674,112199961,261570,Ori and the Blind Forest,3.229376257545272
5643,120514265,200710,Torchlight II,3.1305590620873778
9390,60859324,105600,Terraria,1.5582035136452568
20191,129211317,620,Portal 2,1.515602549056167
11926,9946133,440,Team Fortress 2,1.0010180033430438
33621,108160472,4000,Garrys Mod,1.2419130704088266
7344,65117175,221910,The Stanley Parable,3.739202110121992
27836,213448361,345390,Kings Quest,1.0356083086053411
50951,33013552,95300,Capsized,1.4000000000000008
54187,64261708,8870,BioShock Infinite,1.0465154102626673
27016,116876958,550,Left 4 Dead 2,1.0445877124836618
11450,172086978,440,Team Fortress 2,1.00817627119425
46492,31733654,240,CounterStrike Source,1.5253992953458475
45658,77194086,24200,DC Universe Online,1.0717907031467253
29410,58761868,55100,Homefront,2.3000877963125554
22834,73835640,102600,Orcs Must Die,2.949894142554693
44885,77194239,221100,DayZ,1.172775332998611
24788,11403772,286690,Metro 2033 Redux,2.0322084203583604
35227,35039277,13520,Far Cry,2.478961504028648
14709,56333620,202170,Sleeping Dogs,4.147464265730709
22836,96904911,102600,Orcs Must Die,2.756527875793931
55843,52907921,107410,Arma 3,1.0872475130634327
34467,101487265,339610,Freestyle 2 Street Basketball,2.132214401732539
30672,25096601,420,HalfLife 2 Episode Two,1.0014283163720736
23992,111212436,48700,Mount Blade Warband,1.391882462397271
24593,13190476,241930,Middleearth Shadow of Mordor,2.7560765756076564
57726,248613483,346110,ARK Survival Evolved,1.861643039483268
26144,163669475,208090,Loadout,2.1761680240034296
17555,100311267,252490,Rust,1.023331783991143
29122,23717586,214250,I Am Alive,1.0751240255138206
18515,71527252,40390,Risen 2 Dark Waters,2.0299331589654184
45943,55906572,108800,Crysis 2 Maximum Edition,1.5965084026758047
46938,714122,240,CounterStrike Source,1.0031933219187006
3507,187262547,304930,Unturned,1.084714594567738
43439,31669242,373420,Divinity Original Sin Enhanced Edition,1.112903225806452
34262,113224251,44350,GRID 2,1.0665395210849726
3072,121280370,304930,Unturned,1.8900126736413163
31883,7015471,316790,Grim Fandango Remastered,2.86832298136646
30801,22673724,380,HalfLife 2 Episode One,1.0421900924389655
45846,48492052,317470,Cubic Castles,1.2425373134328357
30651,23386002,420,HalfLife 2 Episode Two,1.0396357793251196
12601,170068207,235250,Super Sanctum TD,1.2094240837696335
1830,154230723,230410,Warframe,1.0134591092758516
17080,59662830,208580,STAR WARS Knights of the Old Republic II The Sith Lords,1.7155656197696167
41956,144276946,570,Dota 2,1.0022463426644288
53037,86469479,266130,Breach Clear,5.0
11498,177507986,440,Team Fortress 2,1.007289548825292
32585,68316900,12210,Grand Theft Auto IV The Complete Edition,2.556281074621771
39358,168802795,570,Dota 2,1.143967217169339
23954,69953893,296470,Mount Your Friends,1.1111111111111107
23459,129364343,224260,No More Room in Hell,1.009990917347872
489,120696775,2800,X2 The Threat,1.02603550295858
36738,116876958,208500,F1 2012,1.478009773434029
33363,156818121,4000,Garrys Mod,3.323911570166495
32315,26762388,12120,Grand Theft Auto San Andreas,5.0
17429,66650717,252490,Rust,2.6044987659816825
17524,87040683,252490,Rust,1.1048751906672811
56855,140408017,373330,All Is Dust,1.093023255813954
47213,53823060,273110,CounterStrike Nexon Studio,1.019264187478278
22815,50801801,201790,Orcs Must Die 2,1.017653426596719
13661,36546868,239350,Spelunky,1.007391763463569
55423,231060378,302830,BLOCKADE 3D,1.114369501466276
13562,270356700,210170,Spirits,1.2038216560509554
31683,33622085,206190,Gunpoint,1.5525946704067328
43240,55367062,219740,Dont Starve,1.891035483961026
25001,62705916,64000,Men of War Assault Squad,3.1454429977770726
35092,179481154,220240,Far Cry 3,2.24822695035461
34345,49893565,328600,Frozen Synapse Prime,5.0
7184,93413084,207610,The Walking Dead,1.262050475024771
35710,69009454,22490,Fallout New Vegas,1.0172589311597906
7009,32644336,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
46124,122679931,223710,Cry of Fear,1.3431884057971013
27231,26808868,550,Left 4 Dead 2,1.000321460143402
48961,16080105,10,CounterStrike,3.849733839511221
4362,298902962,304050,Trove,1.0125352814212154
17208,103731895,17390,SPORE,1.3166529942575895
21139,100351493,218230,PlanetSide 2,1.023847300350977
53937,218121619,209870,Blacklight Retribution,1.0786552489692385
57149,35039277,630,Alien Swarm,1.0813289036544935
39828,255539801,570,Dota 2,1.0559878396788496
33667,89691468,4000,Garrys Mod,1.1626857957619237
23898,117488479,272510,NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,1.9565661727133363
44498,99077905,47780,Dead Space 2,1.0044296788482825
39365,281196596,570,Dota 2,1.141665052095139
52504,229911,42700,Call of Duty Black Ops,1.085402345329554
32258,227490126,271590,Grand Theft Auto V,1.068267651709522
15757,9823354,1309,SiN Episodes Emergence,1.3943661971830976
51141,59925638,115300,Call of Duty Modern Warfare 3,2.515614666764642
35050,298950,220240,Far Cry 3,3.951142631993696
41349,230640485,570,Dota 2,1.0061543188107485
11270,82029808,440,Team Fortress 2,1.0143395674522186
42046,239779234,570,Dota 2,1.0018999992461994
42473,185080568,570,Dota 2,1.000821445095509
44315,78560022,18500,Defense Grid The Awakening,1.7208256152421275
51786,82263745,10180,Call of Duty Modern Warfare 2,1.0141217447621016
48187,303426048,730,CounterStrike Global Offensive,1.0364629354007526
55406,250492644,302830,BLOCKADE 3D,1.228739002932551
55670,6717871,244210,Assetto Corsa,1.1482527356159546
30505,49191483,340,HalfLife 2 Lost Coast,1.195227765726679
32993,193156880,265330,Gomo,1.2352941176470589
298,62990992,200510,XCOM Enemy Unknown,3.0722703707072405
12631,209772097,40800,Super Meat Boy,2.3536289433046558
11547,183099734,440,Team Fortress 2,1.006276151832206
48450,87821312,730,CounterStrike Global Offensive,1.0038095049254585
30341,71390526,130,HalfLife Blue Shift,1.3230309072781647
26955,50275189,550,Left 4 Dead 2,1.0803412239892585
11241,230031062,440,Team Fortress 2,1.0154151501698832
48995,60736966,10,CounterStrike,2.315022742998531
12304,138941587,258050,Survivor Squad,3.117647058823529
46040,67579257,17300,Crysis,1.0926072086293064
53963,247065555,209870,Blacklight Retribution,1.0044402156676209
23972,62705916,48700,Mount Blade Warband,2.11234299891456
4688,95181268,335240,Transformice,1.0022889338850267
26771,107984181,550,Left 4 Dead 2,1.2900761086654318
36759,142650116,237430,Expeditions Conquistador,1.0893732970027252
23842,94269421,42220,Nancy Drew The Captive Curse,5.0
51640,58345543,10180,Call of Duty Modern Warfare 2,1.1227833579818842
38821,192264666,570,Dota 2,1.5881343152372929
15229,167167647,8930,Sid Meiers Civilization V,1.2326277057101
581,11813637,22600,Worms Reloaded,1.5758880516684617
38932,193289015,570,Dota 2,1.432198284459179
26829,81556495,550,Left 4 Dead 2,1.2015436039849128
2644,62705916,42960,Victoria II,3.921926621457138
3422,178414233,304930,Unturned,1.139757958301244
22126,172381385,218620,PAYDAY 2,2.5403032558708665
9144,78341587,113200,The Binding of Isaac,1.0031512797493618
15542,73998041,8930,Sid Meiers Civilization V,1.0001202148238884
16117,126883374,41014,Serious Sam HD The Second Encounter,1.050887452549504
22609,148362155,238320,Outlast,1.0963098665270876
23317,42928788,224260,No More Room in Hell,1.6312443233424192
50814,65958466,204360,Castle Crashers,1.080574391703229
27684,278021986,352400,LEGO Jurassic World,1.2372262773722629
7488,51822361,32360,The Secret of Monkey Island Special Edition,1.1822004204625092
15727,24469287,65980,Sid Meiers Civilization Beyond Earth,1.246090709686552
14506,47384202,63380,Sniper Elite V2,1.1339256690865764
27871,49462664,102500,Kingdoms of Amalur Reckoning,2.288422477995937
18183,97614578,301520,Robocraft,1.1366664468043035
57580,158159336,346900,AdVenture Capitalist,1.092687509270398
58209,211544205,368360,60 Seconds,1.430107526881721
9356,165755355,105600,Terraria,1.8680346423253356
28833,163930591,222880,Insurgency,2.2914418885676064
35389,108750879,22380,Fallout New Vegas,2.116140471519393
44163,49050405,245470,Democracy 3,2.444081098757358
34811,215208719,265630,Fistful of Frags,1.00367985280589
53556,27171538,49520,Borderlands 2,1.0546323214766231
15157,91293844,8930,Sid Meiers Civilization V,1.428858369907021
51125,101596530,115300,Call of Duty Modern Warfare 3,3.099052097876404
44569,33282871,45740,Dead Rising 2,5.0
24368,50818751,17410,Mirrors Edge,2.571053618297712
18890,26465134,20500,Red Faction Guerrilla Steam Edition,1.019493177387914
22588,221694858,238320,Outlast,1.597749280293117
57059,55426012,630,Alien Swarm,1.4781395348837187
58008,117022366,285580,ACE Arena Cyber Evolution,1.4375
14327,148362155,34870,Sniper Ghost Warrior 2,1.3912142561127223
13,70398582,244430,realMyst Masterpiece Edition,5.0
17100,46028967,208580,STAR WARS Knights of the Old Republic II The Sith Lords,1.0133897804469822
54346,99083518,7670,BioShock,1.4047006977598224
15307,143877335,8930,Sid Meiers Civilization V,1.1006719006865264
19964,180236782,104600,Portal 2 The Final Hours,1.72289156626506
7702,143643478,272470,The Incredible Adventures of Van Helsing II,2.322186495176848
26432,33706322,238280,Legend of Dungeon,1.2580645161290325
6480,62990992,205910,Tiny and Big Grandpas Leftovers,1.6423357664233582
34931,72989129,313160,Farming Simulator 15,2.3018582646441983
15620,34582304,3900,Sid Meiers Civilization IV,1.273366310856547
15563,27171538,16810,Sid Meiers Civilization IV Colonization,1.97508896797153
9731,93275329,380840,Teeworlds,1.1876832844574796
3142,84045371,304930,Unturned,1.6134042394572772
